_id,Date,Gender,Race,Age at Booking,Current Age
44119,2017-07-20,M,B,23,23
44120,2017-07-20,M,B,23,23
44121,2017-07-20,M,W,35,35
44122,2017-07-20,M,B,23,23
44123,2017-07-20,M,B,36,36
44124,2017-07-20,M,B,30,30
44125,2017-07-20,M,B,23,23
44126,2017-07-20,M,W,29,31
44127,2017-07-20,M,W,31,33
44128,2017-07-20,M,B,36,37
44129,2017-07-20,M,B,22,24
44130,2017-07-20,M,W,22,23
44131,2017-07-20,M,B,28,29
44132,2017-07-20,M,B,32,33
44133,2017-07-20,M,B,31,32
44134,2017-07-20,M,W,29,30
44135,2017-07-20,M,B,23,24
44136,2017-07-20,M,B,30,31
44137,2017-07-20,M,B,23,24
44138,2017-07-20,M,W,24,25
44139,2017-07-20,M,B,29,30
44140,2017-07-20,M,W,41,42
44141,2017-07-20,M,B,17,18
44142,2017-07-20,M,W,33,34
44143,2017-07-20,M,B,25,26
44144,2017-07-20,M,B,30,30
44145,2017-07-20,M,B,31,31
44146,2017-07-20,M,B,34,35
44147,2017-07-20,M,B,19,19
44148,2017-07-20,M,W,38,39
44149,2017-07-20,M,B,30,31
44150,2017-07-20,M,B,33,33
44151,2017-07-20,M,W,60,60
44152,2017-07-20,M,W,30,31
44153,2017-07-20,M,B,36,36
44154,2017-07-20,M,B,45,45
44155,2017-07-20,M,B,24,25
44156,2017-07-20,M,B,39,39
44157,2017-07-20,M,W,51,51
44158,2017-07-20,M,B,20,20
44159,2017-07-20,M,B,48,49
44160,2017-07-20,M,B,28,28
44161,2017-07-20,M,B,43,43
44162,2017-07-20,M,B,57,58
44163,2017-07-20,M,W,51,52
44164,2017-07-20,M,B,19,19
44165,2017-07-20,M,B,19,20
44166,2017-07-20,M,W,35,35
44167,2017-07-20,M,H,34,34
44168,2017-07-20,M,W,55,55
44169,2017-07-20,M,W,31,31
44170,2017-07-20,M,H,34,35
44171,2017-07-20,M,W,24,24
44172,2017-07-20,M,B,29,29
44173,2017-07-20,M,W,52,52
44174,2017-07-20,M,B,21,22
44175,2017-07-20,M,W,31,31
44176,2017-07-20,M,W,25,26
44177,2017-07-20,M,B,26,26
44178,2017-07-20,M,W,37,37
44179,2017-07-20,M,W,55,55
44180,2017-07-20,M,W,29,30
44181,2017-07-20,M,W,51,51
44182,2017-07-20,M,W,28,28
44183,2017-07-20,M,W,62,62
44184,2017-07-20,M,W,34,34
44185,2017-07-20,M,W,31,31
44186,2017-07-20,M,B,51,51
44187,2017-07-20,M,B,27,27
44188,2017-07-20,M,B,44,44
44189,2017-07-20,M,B,38,38
44190,2017-07-20,M,B,47,47
44191,2017-07-20,M,W,36,36
44192,2017-07-20,M,W,35,35
44193,2017-07-20,M,B,46,46
44194,2017-07-20,M,B,17,18
44195,2017-07-20,M,B,23,23
44196,2017-07-20,M,B,26,26
44197,2017-07-20,M,B,28,29
44198,2017-07-20,M,B,25,25
44199,2017-07-20,M,B,24,24
44200,2017-07-20,M,B,24,24
44201,2017-07-20,M,B,40,40
44202,2017-07-20,M,B,32,32
44203,2017-07-20,M,W,35,35
44204,2017-07-20,M,B,19,19
44205,2017-07-20,M,W,21,21
44206,2017-07-20,M,B,31,31
44207,2017-07-20,M,B,19,19
44208,2017-07-20,M,B,38,38
44209,2017-07-20,M,B,56,56
44210,2017-07-20,M,B,43,43
44211,2017-07-20,M,B,24,24
44212,2017-07-20,M,B,31,31
44213,2017-07-20,M,B,41,41
44214,2017-07-20,M,B,29,29
44215,2017-07-20,M,W,35,35
44216,2017-07-20,M,B,43,43
44217,2017-07-20,M,W,31,31
44218,2017-07-20,M,W,46,46
44219,2017-07-20,M,B,50,50
44220,2017-07-20,M,B,19,19
44221,2017-07-20,M,B,57,57
44222,2017-07-20,M,B,35,35
44223,2017-07-20,M,B,23,23
44224,2017-07-20,M,B,21,21
44225,2017-07-20,M,W,33,36
44226,2017-07-20,M,B,23,25
44227,2017-07-20,M,B,33,34
44228,2017-07-20,M,B,26,27
44229,2017-07-20,M,B,30,31
44230,2017-07-20,M,B,25,26
44231,2017-07-20,M,B,24,26
44232,2017-07-20,M,B,21,22
44233,2017-07-20,M,B,53,54
44234,2017-07-20,M,B,23,24
44235,2017-07-20,M,B,18,19
44236,2017-07-20,M,B,34,35
44237,2017-07-20,M,B,25,26
44238,2017-07-20,M,B,45,45
44239,2017-07-20,M,W,59,60
44240,2017-07-20,M,B,23,24
44241,2017-07-20,M,B,44,45
44242,2017-07-20,M,B,19,20
44243,2017-07-20,M,B,28,29
44244,2017-07-20,M,B,22,23
44245,2017-07-20,M,B,22,22
44246,2017-07-20,M,W,34,34
44247,2017-07-20,M,B,39,39
44248,2017-07-20,M,B,30,31
44249,2017-07-20,M,B,18,18
44250,2017-07-20,M,W,23,24
44251,2017-07-20,M,B,24,25
44252,2017-07-20,M,B,31,31
44253,2017-07-20,M,W,33,34
44254,2017-07-20,M,W,52,52
44255,2017-07-20,M,B,28,28
44256,2017-07-20,M,B,33,33
44257,2017-07-20,M,B,21,21
44258,2017-07-20,M,B,40,40
44259,2017-07-20,M,W,33,33
44260,2017-07-20,M,B,50,50
44261,2017-07-20,M,B,53,53
44262,2017-07-20,M,B,24,24
44263,2017-07-20,M,W,23,24
44264,2017-07-20,M,W,35,35
44265,2017-07-20,M,B,22,22
44266,2017-07-20,M,B,28,29
44267,2017-07-20,M,U,30,30
44268,2017-07-20,M,B,23,23
44269,2017-07-20,M,B,23,23
44270,2017-07-20,M,B,31,31
44271,2017-07-20,M,W,47,47
44272,2017-07-20,M,B,18,18
44273,2017-07-20,M,W,35,35
44274,2017-07-20,M,W,32,32
44275,2017-07-20,M,W,37,37
44276,2017-07-20,M,W,27,27
44277,2017-07-20,M,W,29,29
44278,2017-07-20,M,W,24,25
44279,2017-07-20,M,B,47,47
44280,2017-07-20,M,B,25,25
44281,2017-07-20,M,B,25,25
44282,2017-07-20,M,W,29,29
44283,2017-07-20,M,B,45,46
44284,2017-07-20,M,B,18,18
44285,2017-07-20,M,B,27,27
44286,2017-07-20,M,W,32,32
44287,2017-07-20,M,W,36,37
44288,2017-07-20,M,W,33,33
44289,2017-07-20,M,B,35,35
44290,2017-07-20,M,W,58,58
44291,2017-07-20,M,B,47,47
44292,2017-07-20,M,B,30,30
44293,2017-07-20,M,B,32,32
44294,2017-07-20,M,W,36,36
44295,2017-07-20,M,W,27,27
44296,2017-07-20,M,W,44,44
44297,2017-07-20,M,W,31,31
44298,2017-07-20,M,B,39,39
44299,2017-07-20,M,B,19,19
44300,2017-07-20,M,B,53,53
44301,2017-07-20,M,B,46,46
44302,2017-07-20,M,B,21,21
44303,2017-07-20,M,W,44,44
44304,2017-07-20,M,B,45,45
44305,2017-07-20,M,B,29,29
44306,2017-07-20,M,B,31,31
44307,2017-07-20,M,W,34,34
44308,2017-07-20,M,B,27,27
44309,2017-07-20,M,B,22,22
44310,2017-07-20,M,B,41,41
44311,2017-07-20,M,B,27,27
44312,2017-07-20,M,W,34,34
44313,2017-07-20,M,B,32,32
44314,2017-07-20,M,W,44,44
44315,2017-07-20,M,B,38,38
44316,2017-07-20,M,B,52,52
44317,2017-07-20,M,B,31,31
44318,2017-07-20,M,B,56,56
44319,2017-07-20,M,U,33,33
44320,2017-07-20,M,B,23,23
44321,2017-07-20,M,B,22,22
44322,2017-07-20,M,B,32,32
44323,2017-07-20,M,B,30,30
44324,2017-07-20,M,W,30,30
44325,2017-07-20,M,W,47,47
44326,2017-07-20,M,W,48,49
44327,2017-07-20,M,W,29,29
44328,2017-07-20,M,B,31,31
44329,2017-07-20,M,B,33,33
44330,2017-07-20,M,B,34,34
44331,2017-07-20,M,W,54,55
44332,2017-07-20,M,B,21,21
44333,2017-07-20,M,W,44,44
44334,2017-07-20,M,B,34,34
44335,2017-07-20,M,W,53,53
44336,2017-07-20,M,W,39,39
44337,2017-07-20,M,W,62,62
44338,2017-07-20,M,B,54,54
44339,2017-07-20,M,A,20,20
44340,2017-07-20,M,W,59,59
44341,2017-07-20,M,W,54,54
44342,2017-07-20,M,B,23,23
44343,2017-07-20,M,W,51,51
44344,2017-07-20,M,B,54,54
44345,2017-07-20,M,B,28,28
44346,2017-07-20,M,B,25,25
44347,2017-07-20,M,B,55,55
44348,2017-07-20,M,B,34,34
44349,2017-07-20,M,W,39,39
44350,2017-07-20,M,W,38,39
44351,2017-07-20,M,B,32,32
44352,2017-07-20,M,W,61,61
44353,2017-07-20,M,B,20,20
44354,2017-07-20,M,W,71,71
44355,2017-07-20,M,B,64,64
44356,2017-07-20,M,B,31,31
44357,2017-07-20,M,B,22,22
44358,2017-07-20,M,W,36,36
44359,2017-07-20,M,B,37,37
44360,2017-07-20,M,B,24,24
44361,2017-07-20,M,W,25,25
44362,2017-07-20,M,W,33,33
44363,2017-07-20,M,W,23,23
44364,2017-07-20,M,W,27,27
44365,2017-07-20,M,B,34,34
44366,2017-07-20,M,W,42,42
44367,2017-07-20,M,B,34,34
44368,2017-07-20,M,W,31,31
44369,2017-07-20,M,B,27,27
44370,2017-07-20,M,B,57,57
44371,2017-07-20,M,B,27,27
44372,2017-07-20,M,B,29,29
44373,2017-07-20,M,B,19,22
44374,2017-07-20,M,W,29,31
44375,2017-07-20,M,W,46,48
44376,2017-07-20,M,B,28,29
44377,2017-07-20,M,B,27,28
44378,2017-07-20,M,B,38,39
44379,2017-07-20,M,B,56,57
44380,2017-07-20,M,B,21,22
44381,2017-07-20,M,B,40,42
44382,2017-07-20,M,W,30,30
44383,2017-07-20,M,W,53,54
44384,2017-07-20,M,B,22,23
44385,2017-07-20,M,W,40,41
44386,2017-07-20,M,B,19,20
44387,2017-07-20,M,B,22,23
44388,2017-07-20,M,W,29,30
44389,2017-07-20,M,W,35,36
44390,2017-07-20,M,B,54,55
44391,2017-07-20,M,B,20,21
44392,2017-07-20,M,W,25,25
44393,2017-07-20,M,B,43,44
44394,2017-07-20,M,W,25,26
44395,2017-07-20,M,W,27,27
44396,2017-07-20,M,B,29,30
44397,2017-07-20,M,B,26,27
44398,2017-07-20,M,W,26,26
44399,2017-07-20,M,B,52,53
44400,2017-07-20,M,W,27,27
44401,2017-07-20,M,B,34,34
44402,2017-07-20,M,W,19,20
44403,2017-07-20,M,W,50,51
44404,2017-07-20,M,B,52,53
44405,2017-07-20,M,W,22,22
44406,2017-07-20,M,W,31,32
44407,2017-07-20,M,B,46,46
44408,2017-07-20,M,B,31,31
44409,2017-07-20,M,B,56,57
44410,2017-07-20,M,B,27,27
44411,2017-07-20,M,W,42,42
44412,2017-07-20,M,B,30,31
44413,2017-07-20,M,W,38,38
44414,2017-07-20,M,B,26,26
44415,2017-07-20,M,W,31,31
44416,2017-07-20,M,W,35,35
44417,2017-07-20,M,B,48,48
44418,2017-07-20,M,B,45,45
44419,2017-07-20,M,W,53,54
44420,2017-07-20,M,W,53,53
44421,2017-07-20,M,W,24,24
44422,2017-07-20,M,W,38,39
44423,2017-07-20,M,W,46,46
44424,2017-07-20,M,W,31,32
44425,2017-07-20,M,W,34,34
44426,2017-07-20,M,B,18,18
44427,2017-07-20,M,W,49,49
44428,2017-07-20,M,B,50,50
44429,2017-07-20,M,B,31,31
44430,2017-07-20,M,W,58,58
44431,2017-07-20,M,W,23,23
44432,2017-07-20,M,B,45,45
44433,2017-07-20,M,W,27,27
44434,2017-07-20,M,B,25,25
44435,2017-07-20,M,W,29,29
44436,2017-07-20,M,W,41,41
44437,2017-07-20,M,W,23,23
44438,2017-07-20,M,B,47,48
44439,2017-07-20,M,B,27,27
44440,2017-07-20,M,B,42,42
44441,2017-07-20,M,W,47,47
44442,2017-07-20,M,W,26,26
44443,2017-07-20,M,B,52,52
44444,2017-07-20,M,B,38,38
44445,2017-07-20,M,W,55,55
44446,2017-07-20,M,W,30,30
44447,2017-07-20,M,B,19,19
44448,2017-07-20,M,W,55,55
44449,2017-07-20,M,B,54,54
44450,2017-07-20,M,W,25,25
44451,2017-07-20,M,W,43,43
44452,2017-07-20,M,B,26,26
44453,2017-07-20,M,W,47,47
44454,2017-07-20,M,W,31,31
44455,2017-07-20,M,W,27,28
44456,2017-07-20,F,W,24,26
44457,2017-07-20,F,W,25,27
44458,2017-07-20,F,W,31,32
44459,2017-07-20,F,B,19,20
44460,2017-07-20,F,B,46,47
44461,2017-07-20,F,W,29,30
44462,2017-07-20,F,W,38,39
44463,2017-07-20,F,W,27,27
44464,2017-07-20,F,W,39,40
44465,2017-07-20,F,W,41,42
44466,2017-07-20,F,W,21,22
44467,2017-07-20,F,W,41,41
44468,2017-07-20,F,W,30,31
44469,2017-07-20,F,W,32,32
44470,2017-07-20,F,B,26,27
44471,2017-07-20,F,B,27,28
44472,2017-07-20,F,W,46,47
44473,2017-07-20,F,B,32,32
44474,2017-07-20,F,B,63,64
44475,2017-07-20,F,W,34,34
44476,2017-07-20,F,W,36,36
44477,2017-07-20,F,W,24,24
44478,2017-07-20,F,W,34,34
44479,2017-07-20,F,B,38,38
44480,2017-07-20,F,W,39,39
44481,2017-07-20,F,W,29,30
44482,2017-07-20,F,W,41,41
44483,2017-07-20,F,W,29,29
44484,2017-07-20,F,B,22,22
44485,2017-07-20,F,W,22,22
44486,2017-07-20,F,W,51,51
44487,2017-07-20,F,W,27,27
44488,2017-07-20,F,W,30,31
44489,2017-07-20,F,W,32,33
44490,2017-07-20,F,W,22,23
44491,2017-07-20,F,B,33,33
44492,2017-07-20,F,B,26,26
44493,2017-07-20,F,W,51,51
44494,2017-07-20,F,W,38,38
44495,2017-07-20,F,W,40,40
44496,2017-07-20,F,W,29,29
44497,2017-07-20,F,W,24,24
44498,2017-07-20,F,B,56,56
44499,2017-07-20,F,W,28,28
44500,2017-07-20,F,B,45,45
44501,2017-07-20,F,W,34,34
44502,2017-07-20,F,B,20,21
44503,2017-07-20,F,B,37,37
44504,2017-07-20,F,B,19,19
44505,2017-07-20,F,B,20,20
44506,2017-07-20,F,W,25,25
44507,2017-07-20,F,W,21,21
44508,2017-07-20,F,B,40,40
44509,2017-07-20,F,W,44,44
44510,2017-07-20,F,W,31,31
44511,2017-07-20,F,W,47,47
44512,2017-07-20,F,W,48,48
44513,2017-07-20,F,W,56,56
44514,2017-07-20,F,W,40,40
44515,2017-07-20,F,W,38,38
44516,2017-07-20,F,B,46,46
44517,2017-07-20,F,B,39,39
44518,2017-07-20,F,B,28,28
44519,2017-07-20,F,B,22,22
44520,2017-07-20,F,B,32,32
44521,2017-07-20,F,B,29,29
44522,2017-07-20,F,B,26,26
44523,2017-07-20,F,B,29,29
44524,2017-07-20,F,W,29,29
44525,2017-07-20,F,B,19,19
44526,2017-07-20,F,B,45,45
44527,2017-07-20,F,W,38,38
44528,2017-07-20,F,W,27,27
44529,2017-07-20,F,B,20,20
44530,2017-07-20,F,B,22,22
44531,2017-07-20,F,W,35,35
44532,2017-07-20,F,W,32,32
44533,2017-07-20,F,W,40,40
44534,2017-07-20,F,W,47,47
44535,2017-07-20,F,W,39,39
44536,2017-07-20,F,x,29,29
44537,2017-07-20,F,W,22,22
44538,2017-07-20,F,W,29,29
44539,2017-07-20,F,W,42,42
44540,2017-07-20,F,U,45,45
44541,2017-07-20,F,B,28,28
44542,2017-07-20,F,W,33,33
44543,2017-07-20,F,B,49,49
44544,2017-07-20,F,W,36,36
44545,2017-07-20,F,W,35,35
44546,2017-07-20,F,W,21,21
44547,2017-07-20,F,B,24,24
44548,2017-07-20,F,W,26,26
44549,2017-07-20,F,B,21,23
44550,2017-07-20,F,B,30,31
44551,2017-07-20,F,B,28,29
44552,2017-07-20,F,W,23,24
44553,2017-07-20,F,W,46,47
44554,2017-07-20,F,W,38,39
44555,2017-07-20,F,W,33,33
44556,2017-07-20,F,W,35,36
44557,2017-07-20,F,W,38,38
44558,2017-07-20,F,W,47,48
44559,2017-07-20,F,W,31,31
44560,2017-07-20,F,W,50,50
44561,2017-07-20,F,W,51,51
44562,2017-07-20,F,W,51,52
44563,2017-07-20,F,W,29,29
44564,2017-07-20,F,W,34,34
44565,2017-07-20,F,B,34,34
44566,2017-07-20,F,W,28,29
44567,2017-07-20,F,W,30,31
44568,2017-07-20,F,W,49,49
44569,2017-07-20,F,W,33,34
44570,2017-07-20,F,B,46,47
44571,2017-07-20,F,B,24,24
44572,2017-07-20,F,B,22,22
44573,2017-07-20,F,W,29,30
44574,2017-07-20,F,B,25,26
44575,2017-07-20,F,B,39,39
44576,2017-07-20,F,B,43,43
44577,2017-07-20,F,B,27,27
44578,2017-07-20,F,W,54,54
44579,2017-07-20,F,B,28,28
44580,2017-07-20,F,W,27,27
44581,2017-07-20,F,B,33,33
44582,2017-07-20,F,B,26,26
44583,2017-07-20,F,W,33,33
44584,2017-07-20,F,W,34,35
44585,2017-07-20,F,W,32,32
44586,2017-07-20,F,W,47,48
44587,2017-07-20,F,B,37,37
44588,2017-07-20,F,B,27,27
44589,2017-07-20,F,B,34,34
44590,2017-07-20,F,W,54,54
44591,2017-07-20,F,W,48,48
44592,2017-07-20,F,W,54,54
44593,2017-07-20,F,W,25,25
44594,2017-07-20,F,W,35,35
44595,2017-07-20,F,B,56,56
44596,2017-07-20,F,W,22,22
44597,2017-07-20,F,W,34,34
44598,2017-07-20,F,W,41,41
44599,2017-07-20,F,W,51,51
44600,2017-07-20,F,W,21,21
44601,2017-07-20,F,W,45,45
44602,2017-07-20,F,W,25,25
44603,2017-07-20,F,W,56,56
44604,2017-07-20,F,A,44,44
44605,2017-07-20,F,W,51,51
44606,2017-07-20,F,B,43,43
44607,2017-07-20,F,W,27,27
44608,2017-07-20,F,W,65,65
44609,2017-07-20,F,W,58,58
44610,2017-07-20,F,W,21,21
44611,2017-07-20,F,B,38,38
44612,2017-07-20,F,W,37,37
44613,2017-07-20,F,W,37,37
44614,2017-07-20,F,B,58,58
44615,2017-07-20,F,B,46,46
44616,2017-07-20,F,B,52,52
44617,2017-07-20,F,W,49,49
44618,2017-07-20,F,W,26,26
44619,2017-07-20,F,W,28,28
44620,2017-07-20,F,W,36,36
44621,2017-07-20,F,W,45,45
44622,2017-07-20,F,W,47,47
44623,2017-07-20,F,W,28,28
44624,2017-07-20,F,W,51,51
44625,2017-07-20,F,W,40,40
44626,2017-07-20,F,W,24,24
44627,2017-07-20,F,W,40,40
44628,2017-07-20,F,W,24,24
44629,2017-07-20,F,W,31,31
44630,2017-07-20,F,W,25,25
44631,2017-07-20,F,B,23,23
44632,2017-07-20,F,B,48,48
44633,2017-07-20,F,W,36,36
44634,2017-07-20,F,B,31,31
44635,2017-07-20,F,W,34,34
44636,2017-07-20,F,W,28,28
44637,2017-07-20,F,W,39,39
44638,2017-07-20,F,W,26,26
44639,2017-07-20,F,W,31,31
44640,2017-07-20,F,B,31,31
44641,2017-07-20,F,B,18,18
44642,2017-07-20,F,B,43,43
44643,2017-07-20,F,W,40,43
44644,2017-07-20,F,W,24,26
44645,2017-07-20,F,B,21,23
44646,2017-07-20,F,W,24,26
44647,2017-07-20,F,B,17,18
44648,2017-07-20,F,B,37,39
44649,2017-07-20,F,B,24,25
44650,2017-07-20,F,B,19,20
44651,2017-07-20,F,B,43,44
44652,2017-07-20,F,B,27,28
44653,2017-07-20,F,B,21,22
44654,2017-07-20,F,W,30,31
44655,2017-07-20,F,W,24,25
44656,2017-07-20,F,H,61,62
44657,2017-07-20,F,B,58,59
44658,2017-07-20,F,W,19,19
44659,2017-07-20,F,B,43,44
44660,2017-07-20,F,B,52,52
44661,2017-07-20,F,B,20,21
44662,2017-07-20,F,W,24,25
44663,2017-07-20,F,W,45,45
44664,2017-07-20,F,W,38,38
44665,2017-07-20,F,B,20,20
44666,2017-07-20,F,W,38,38
44667,2017-07-20,F,B,21,21
44668,2017-07-20,F,B,56,56
44669,2017-07-20,F,W,28,28
44670,2017-07-20,F,W,23,24
44671,2017-07-20,F,W,26,26
44672,2017-07-20,F,B,21,21
44673,2017-07-20,F,B,21,21
44674,2017-07-20,F,W,41,41
44675,2017-07-20,F,B,48,48
44676,2017-07-20,F,W,29,29
44677,2017-07-20,F,B,48,49
44678,2017-07-20,F,A,23,23
44679,2017-07-20,F,B,29,30
44680,2017-07-20,F,B,25,25
44681,2017-07-20,F,W,44,44
44682,2017-07-20,F,W,24,24
44683,2017-07-20,F,B,36,37
44684,2017-07-20,F,B,39,39
44685,2017-07-20,F,B,30,30
44686,2017-07-20,F,B,26,26
44687,2017-07-20,F,B,28,28
44688,2017-07-20,F,B,19,19
44689,2017-07-20,F,B,27,27
44690,2017-07-20,F,W,34,34
44691,2017-07-20,F,B,24,24
44692,2017-07-20,F,W,41,41
44693,2017-07-20,F,B,35,35
44694,2017-07-20,F,W,24,24
44695,2017-07-20,F,W,35,36
44696,2017-07-20,F,B,53,53
44697,2017-07-20,F,W,30,30
44698,2017-07-20,F,B,21,21
44699,2017-07-20,F,B,53,53
44700,2017-07-20,F,B,27,27
44701,2017-07-20,F,B,24,24
44702,2017-07-20,F,W,34,34
44703,2017-07-20,F,W,42,42
44704,2017-07-20,F,W,35,35
44705,2017-07-20,F,W,30,30
44706,2017-07-20,F,W,32,32
44707,2017-07-20,F,W,31,31
44708,2017-07-20,F,W,24,24
44709,2017-07-20,F,W,32,32
44710,2017-07-20,F,W,29,29
44711,2017-07-20,F,W,22,22
44712,2017-07-20,F,W,20,20
44713,2017-07-20,F,W,29,29
44714,2017-07-20,F,B,56,56
44715,2017-07-20,F,W,21,21
44716,2017-07-20,F,W,31,31
44717,2017-07-20,F,B,21,21
44718,2017-07-20,F,W,63,63
44719,2017-07-20,F,W,35,35
44720,2017-07-20,F,W,51,51
44721,2017-07-20,F,W,28,28
44722,2017-07-20,F,W,24,24
44723,2017-07-20,F,B,29,29
44724,2017-07-20,F,W,25,25
44725,2017-07-20,F,W,32,32
44726,2017-07-20,F,B,42,44
44727,2017-07-20,M,B,45,46
44728,2017-07-20,M,B,25,26
44729,2017-07-20,M,B,28,29
44730,2017-07-20,M,B,38,39
44731,2017-07-20,F,W,31,32
44732,2017-07-20,F,W,70,71
44733,2017-07-20,M,B,28,29
44734,2017-07-20,F,W,30,30
44735,2017-07-20,M,B,21,21
44736,2017-07-20,M,W,35,36
44737,2017-07-20,M,B,68,68
44738,2017-07-20,M,W,55,56
44739,2017-07-20,M,B,39,39
44740,2017-07-20,M,B,29,29
44741,2017-07-20,M,B,23,24
44742,2017-07-20,M,B,36,36
44743,2017-07-20,F,B,73,73
44744,2017-07-20,M,W,35,35
44745,2017-07-20,M,W,32,32
44746,2017-07-20,F,B,74,74
44747,2017-07-20,M,W,60,60
44748,2017-07-20,M,B,19,20
44749,2017-07-20,M,B,41,41
44750,2017-07-20,M,B,57,57
44751,2017-07-20,M,W,28,28
44752,2017-07-20,M,U,18,18
44753,2017-07-20,F,W,41,41
44754,2017-07-20,M,W,31,31
44755,2017-07-20,F,W,23,23
44756,2017-07-20,F,B,20,20
44757,2017-07-20,M,W,38,38
44758,2017-07-20,F,W,26,26
44759,2017-07-20,M,B,66,66
44760,2017-07-20,F,W,36,36
44761,2017-07-20,M,W,37,38
44762,2017-07-20,M,B,35,36
44763,2017-07-20,M,W,36,37
44764,2017-07-20,M,B,24,25
44765,2017-07-20,M,B,22,23
44766,2017-07-20,M,B,30,31
44767,2017-07-20,M,B,48,49
44768,2017-07-20,M,B,39,40
44769,2017-07-20,M,W,31,31
44770,2017-07-20,M,B,39,39
44771,2017-07-20,M,W,36,36
44772,2017-07-20,M,B,49,49
44773,2017-07-20,M,W,51,51
44774,2017-07-20,M,B,52,52
44775,2017-07-20,M,B,42,42
44776,2017-07-20,M,B,20,20
44777,2017-07-20,M,B,32,32
44778,2017-07-20,M,B,31,31
44779,2017-07-20,M,B,21,21
44780,2017-07-20,M,W,26,30
44781,2017-07-20,M,B,21,23
44782,2017-07-20,M,B,32,35
44783,2017-07-20,M,B,25,27
44784,2017-07-20,M,B,26,27
44785,2017-07-20,M,W,52,53
44786,2017-07-20,M,W,40,40
44787,2017-07-20,M,B,23,24
44788,2017-07-20,M,B,56,57
44789,2017-07-20,M,W,65,66
44790,2017-07-20,M,B,25,26
44791,2017-07-20,M,W,49,49
44792,2017-07-20,M,W,37,38
44793,2017-07-20,M,B,22,22
44794,2017-07-20,M,W,31,31
44795,2017-07-20,M,B,30,30
44796,2017-07-20,M,B,61,61
44797,2017-07-20,M,B,28,28
44798,2017-07-20,M,W,53,54
44799,2017-07-20,M,x,20,21
44800,2017-07-20,M,W,60,60
44801,2017-07-20,M,B,41,41
44802,2017-07-20,M,W,48,48
44803,2017-07-20,M,B,21,24
44804,2017-07-20,M,W,30,33
44805,2017-07-20,M,W,45,47
44806,2017-07-20,M,B,26,28
44807,2017-07-20,M,B,28,29
44808,2017-07-20,M,W,36,37
44809,2017-07-20,M,B,31,32
44810,2017-07-20,M,W,29,30
44811,2017-07-20,M,B,47,49
44812,2017-07-20,M,W,34,35
44813,2017-07-20,M,B,34,34
44814,2017-07-20,M,B,21,22
44815,2017-07-20,M,B,54,54
44816,2017-07-20,M,W,21,22
44817,2017-07-20,M,B,29,30
44818,2017-07-20,M,B,37,38
44819,2017-07-20,M,W,27,28
44820,2017-07-20,M,B,28,29
44821,2017-07-20,M,W,26,27
44822,2017-07-20,M,W,34,34
44823,2017-07-20,M,W,41,42
44824,2017-07-20,M,B,32,32
44825,2017-07-20,M,W,30,30
44826,2017-07-20,M,B,31,31
44827,2017-07-20,M,B,47,47
44828,2017-07-20,M,W,23,24
44829,2017-07-20,M,W,27,27
44830,2017-07-20,M,W,42,42
44831,2017-07-20,M,W,46,47
44832,2017-07-20,M,B,20,20
44833,2017-07-20,M,B,47,47
44834,2017-07-20,M,B,44,45
44835,2017-07-20,M,W,39,39
44836,2017-07-20,M,W,27,28
44837,2017-07-20,M,W,24,25
44838,2017-07-20,M,W,40,41
44839,2017-07-20,M,B,43,43
44840,2017-07-20,M,W,30,30
44841,2017-07-20,M,W,51,52
44842,2017-07-20,M,B,26,26
44843,2017-07-20,M,W,55,56
44844,2017-07-20,M,W,43,43
44845,2017-07-20,M,W,22,22
44846,2017-07-20,M,B,30,30
44847,2017-07-20,M,W,47,47
44848,2017-07-20,M,B,34,34
44849,2017-07-20,M,W,30,30
44850,2017-07-20,M,W,31,32
44851,2017-07-20,M,B,29,29
44852,2017-07-20,M,W,38,39
44853,2017-07-20,M,B,24,24
44854,2017-07-20,M,W,29,29
44855,2017-07-20,M,B,37,37
44856,2017-07-20,M,x,23,24
44857,2017-07-20,M,B,18,18
44858,2017-07-20,M,B,46,46
44859,2017-07-20,M,B,44,44
44860,2017-07-20,M,B,29,29
44861,2017-07-20,M,W,47,48
44862,2017-07-20,M,W,50,50
44863,2017-07-20,M,B,53,54
44864,2017-07-20,M,W,44,44
44865,2017-07-20,M,W,26,26
44866,2017-07-20,M,W,44,47
44867,2017-07-20,M,W,46,49
44868,2017-07-20,M,W,60,62
44869,2017-07-20,M,W,27,28
44870,2017-07-20,M,W,73,74
44871,2017-07-20,M,W,45,46
44872,2017-07-20,M,W,29,29
44873,2017-07-20,M,W,22,23
44874,2017-07-20,M,W,27,28
44875,2017-07-20,M,B,24,25
44876,2017-07-20,M,W,33,33
44877,2017-07-20,M,W,26,27
44878,2017-07-20,M,B,33,34
44879,2017-07-20,M,B,33,33
44880,2017-07-20,M,W,43,44
44881,2017-07-20,M,W,39,39
44882,2017-07-20,M,W,49,49
44883,2017-07-20,M,B,26,26
44884,2017-07-20,M,B,26,26
44885,2017-07-20,M,W,36,37
44886,2017-07-20,M,W,55,56
44887,2017-07-20,M,B,47,47
44888,2017-07-20,M,B,47,48
44889,2017-07-20,M,B,37,37
44890,2017-07-20,M,B,37,37
44891,2017-07-20,M,W,28,28
44892,2017-07-20,M,W,63,63
44893,2017-07-20,M,W,29,29
44894,2017-07-20,M,B,49,49
